Nome: BOA VISTA
Codigo Estacao: 82024
Latitude: 2.82944443
Longitude: -60.66194444
Altitude: 84.18
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-08-06;19.5;34;26.8;22.9;82.8;62;1;
2020-08-07;25.4;31.9;26.5;23;84.8;73;.7;
2020-08-08;2.8;32;26.2;24.5;89.8;76;1.3;
2020-08-09;13.4;34;26.8;24.8;84.3;64;.7;
2020-08-10;1.1;34.1;28.7;24.7;77.8;67;1.3;
2020-08-11;.2;34;27.9;25.3;80.8;63;.7;
2020-08-12;29;32;26.3;22.5;88.5;85;.7;
2020-08-13;2.2;34.6;28.7;23;75.8;59;2;
2020-08-14;2.1;35;29.2;24.9;75.3;68;1;
2020-08-15;9.8;35.1;29.9;26.2;69.5;53;1;
2020-08-16;3.4;31.5;26.5;24.9;83;71;1.7;
2020-08-17;2.6;33.6;28;24.6;80.3;67;.7;
2020-08-18;15.3;34.6;27.6;23.5;73.3;57;1.3;
2020-08-19;0;35.2;29.4;25.4;67;53;1.3;
2020-08-20;1.1;35.6;30.7;26.5;64.8;55;1;
2020-08-21;0;36.5;30.3;26.1;68;52;1.3;
2020-08-22;0;36.1;29.7;26.1;68;51;1;
2020-08-23;8.8;31.1;25.4;23.5;84.3;69;1.3;
2020-08-24;0;33.6;27.8;23.5;77;69;.7;
2020-08-25;0;34.2;28.4;24.8;78.8;68;.7;
2020-08-26;7.6;31;27.3;25.1;83;80;1.3;
2020-08-27;16.2;34.6;28.5;24.2;75.8;53;1;
2020-08-28;0;35.5;27.9;25.3;80.8;56;.7;
2020-08-29;38;33;26.8;23.2;81.3;67;1;
2020-08-30;1.4;33;26.6;23.6;85.8;71;1;
2020-08-31;13.3;32.4;27.3;24;76;67;1;
