Nome: BELEM
Codigo Estacao: 82191
Latitude: -1.43583333
Longitude: -48.43722221
Altitude: 7.13
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-10-01;1.9;34.9;27.9;23.1;79.5;67;.6;
2020-10-02;0;35;27.5;23;82.3;62;.7;
2020-10-03;9;33.8;26.4;22.7;85.3;68;.9;
2020-10-04;8.6;34.7;27.4;22.7;83.3;67;.8;
2020-10-05;6.4;33.1;26.5;22.6;91;82;.8;
2020-10-06;37.8;32.8;26.2;22.8;90.5;75;.3;
2020-10-07;18.8;35;27.9;22.5;79;67;1;
2020-10-08;0;34.3;27.9;23;77.3;71;.9;
2020-10-09;0;34.4;28;22.8;76.3;72;1.3;
2020-10-10;0;35.1;27.5;22.4;79;63;1.1;
2020-10-11;0;34.1;26.4;22.5;83.8;68;.9;
2020-10-12;6.4;34.9;27.8;22.8;77;54;.7;
2020-10-13;.2;34.6;27.4;23.2;87.5;80;.6;
2020-10-14;15.1;34.2;27.1;23;83.8;73;1.1;
2020-10-15;16.8;34.6;27.7;22.3;80;70;1.2;
2020-10-16;0;34.6;27.1;23.7;86.8;74;1.2;
2020-10-17;17.3;34.6;27;23.2;87;73;.5;
2020-10-18;22.5;33.7;27.4;22.9;84.8;80;1;
2020-10-19;14.2;33.7;26.9;23.6;89.3;74;1;
2020-10-20;27.8;33.9;27.2;23.4;87.5;74;.6;
2020-10-21;2;33.9;27.2;23.7;82;65;1.1;
2020-10-22;19.8;33.5;28;23.5;79;69;.8;
2020-10-23;0;33.9;27.3;23.8;83.5;73;.7;
2020-10-24;4.2;33.5;27.3;23.1;85.5;79;1;
2020-10-25;3.3;34.7;27.3;22.9;86.3;70;.6;
2020-10-26;2;34.4;27.5;23.5;81.5;65;.7;
2020-10-27;3;34.2;27.1;23.7;88.5;78;.9;
2020-10-28;22;34.3;28.2;24;84.3;68;.6;
2020-10-29;2.3;34.4;28;24.6;83;73;1.1;
2020-10-30;4.6;33.2;28;24.3;82;69;.5;
2020-10-31;0;34.5;28.4;23;77.3;71;1.2;
2020-11-01;0;34.3;27.8;23;81.3;69;.8;
2020-11-02;0;35.1;28.7;24;78.3;61;.3;
2020-11-03;0;33.3;26.9;24.1;86.8;74;1.1;
2020-11-04;48.8;34.7;26.5;23.8;90.3;66;1;
2020-11-05;43.8;32.9;27;24;94;83;1;
2020-11-06;41.4;33.5;27.2;24.4;94;89;.4;
2020-11-07;18.9;33.7;27.3;23.5;86.5;61;.5;
2020-11-08;2;35.1;28.5;24;70.3;54;2.5;
2020-11-09;0;34.3;27.7;24;83.5;66;.7;
2020-11-10;3.2;33.6;26.5;23.4;89;76;.3;
2020-11-11;19.5;29.1;25.6;23.2;94.8;90;0;
2020-11-12;4.4;32.7;26.7;22.8;90;76;.8;
2020-11-13;8.2;34.7;27.3;23.4;85.3;64;1.2;
2020-11-14;9.4;34.5;27.7;23.3;82.8;69;.7;
2020-11-15;.2;33.5;27.8;24;89;85;.8;
2020-11-16;14.8;33.4;28.1;23.7;80.5;68;.6;
2020-11-17;0;34.7;27.6;23.6;86;70;.9;
2020-11-18;8.2;35;27;23.6;88.3;67;1;
2020-11-19;40;32.5;26.3;23.8;92.8;78;.3;
2020-11-20;6.4;33.1;27.2;23;78.8;64;1.2;
2020-11-21;0;34.2;27.2;23.7;84.8;68;.9;
2020-11-22;3.6;33.9;26.7;23.4;86.3;68;.9;
2020-11-23;157.8;31.4;26.1;22.8;85.3;70;.3;
2020-11-24;0;33.6;27.5;23.9;81.5;63;1.3;
2020-11-25;2.8;34;27.3;23.2;84.8;69;2;
2020-11-26;0;34;27.3;24.2;80;55;1.7;
2020-11-27;21.2;33.7;26.1;23;84.5;58;.4;
2020-11-28;22.1;32.3;26.5;23;89;72;.3;
2020-11-29;25.3;32.7;27.2;23.4;86.3;74;1.1;
2020-11-30;.1;34.4;27.9;24;81.3;68;1.5;
2020-12-01;1.8;33.9;27.4;24;81.8;63;1.2;
2020-12-02;0;33.5;27.5;24;86.8;83;1;
2020-12-03;13;33.7;27.8;22.8;76.3;61;1.2;
2020-12-04;6.2;34.1;28.2;23;76.8;58;1.3;
2020-12-05;0;33.5;28.3;24.8;82.5;74;1.4;
2020-12-06;5.4;33.5;27.8;24;87.3;78;1.2;
2020-12-07;.1;34.4;27.1;23.2;85.5;66;.6;
2020-12-08;.2;33.3;27.7;24;83.3;70;.5;
2020-12-09;0;31.7;26.9;24;87.5;76;.4;
2020-12-10;.2;33.9;27.8;23.6;76.5;59;.9;
2020-12-11;0;33.9;28;22.8;73.5;55;1.9;
2020-12-12;0;34.7;27.7;23.8;79.8;61;1.4;
2020-12-13;2;34;27.9;23.3;82.3;61;.9;
2020-12-14;1.6;34.4;26.6;23.1;86.8;78;1;
2020-12-15;12.1;33;26.8;22.8;87.5;74;1;
2020-12-16;10.1;34.2;27;23.2;86.8;70;.2;
2020-12-17;.6;33.3;26.6;22.7;90;82;.5;
2020-12-18;17.4;32.5;26.4;23.2;92.5;83;0;
2020-12-19;27.6;33.9;27.1;23.5;86.5;64;.3;
2020-12-20;5.6;33.3;26.7;23;88.3;76;1.2;
2020-12-21;37.6;33.1;27.4;22.8;79;65;.4;
2020-12-22;0;33.4;27.5;23.2;78.8;65;.7;
2020-12-23;0;33;27.2;22.8;81.8;65;.3;
2020-12-24;0;33.1;27.1;24.8;89;79;.4;
2020-12-25;1.1;32.6;26.9;24;93.3;83;.4;
2020-12-26;28.2;31.7;26.4;23.8;85.8;76;.4;
2020-12-27;0;32.5;26.5;23.8;87.8;63;1;
2020-12-28;8.2;34.1;27.7;23.6;79.5;59;1;
2020-12-29;1.3;33.7;26.7;23.2;90.8;81;.6;
2020-12-30;33.2;32.7;27.3;22.7;87.5;83;.4;
2020-12-31;.1;33.1;26.8;23.4;90.8;82;0;
2021-01-01;0;32.9;26.3;23.4;94;84;.1;
2021-01-02;1;33.1;26.2;23.2;90.3;82;.8;
2021-01-03;10.5;32.3;26.8;23.2;90;84;.8;
2021-01-04;6.4;32.9;27.1;23.2;93;87;.7;
2021-01-05;15.2;32.5;27.7;23.8;82.5;76;1;
2021-01-06;5.3;33.5;27.7;22.8;78.5;75;1.1;
2021-01-07;.1;34.5;27.5;23;85.3;73;1.3;
2021-01-08;0;33.3;26.9;23.8;86;65;1;
2021-01-09;3.2;33.7;27.3;22.8;84.5;77;1.5;
2021-01-10;.2;33.4;27;22.8;90.5;83;1.1;
2021-01-11;7.8;33.7;26.9;23.2;89.5;78;.8;
2021-01-12;7.4;32.8;26.4;23.1;93.3;90;.4;
2021-01-13;40.8;32.7;26.4;23.3;88;77;.7;
2021-01-14;6.6;32.3;26.4;23;93.3;89;.8;
2021-01-15;28;34.1;27.3;21.6;76.3;58;1.5;
2021-01-16;0;33.9;26.7;22.5;85.5;65;.8;
2021-01-17;25.8;33.7;26.3;22.6;90.3;71;0;
2021-01-18;18.8;32.2;26;24.2;90;70;1.1;
2021-01-19;11.8;31.3;26.4;23.5;92.5;88;.5;
2021-01-20;28.8;28.3;24.8;22.6;92;80;1.1;
2021-01-21;.1;32.3;25.6;23.4;91.5;76;.3;
2021-01-22;22.7;33.2;26.5;23;88;73;.8;
2021-01-23;0;33.1;26.8;22.5;81;56;2;
2021-01-24;2.3;32.3;25.8;23.2;87.8;73;1.3;
2021-01-25;45.6;31.4;25.8;22.6;94.3;91;.8;
2021-01-26;14;32.1;26.1;22.7;90.3;71;.7;
2021-01-27;12;32.3;27.2;22.9;91;84;.4;
2021-01-28;5.2;31.9;26;24;92;84;.3;
2021-01-29;.3;33.3;26.7;24;84;63;1.7;
2021-01-30;8.4;32.7;27.3;23.6;83;64;.7;
2021-01-31;0;34.6;27.4;24;83;67;1.2;
2021-02-01;12.2;32.7;25.5;22.6;92.3;77;.4;
2021-02-02;18.6;33.9;27;22.7;85.8;68;.3;
2021-02-03;.3;34.1;27.2;23.4;86.3;68;1;
2021-02-04;17.2;34.1;27;23;85.8;64;.9;
