Nome: MANAUS
Codigo Estacao: 82331
Latitude: -3.10333333
Longitude: -60.01638888
Altitude: 61.25
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2024-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
2020-06-17;51;31.3;26.5;23.2;85;66;.7;
2020-06-18;.4;32.3;27.9;24.8;77.8;64;1.3;
2020-06-19;0;32.5;29;25.8;69.8;61;0;
2020-06-20;10;32.6;28.3;24.2;68;57;1.3;
2020-06-21;0;33.3;29.5;26.2;68.5;61;.7;
2020-06-22;0;33.8;29;26.4;67.5;49;1;
2020-06-23;0;31.4;27.1;25.5;83.5;72;1;
2020-06-24;0;33.2;28.8;24.7;69;56;1;
2020-06-25;0;33.2;29.5;25.9;61.3;50;1.3;
2020-06-26;.7;33.3;29.2;26.2;67.8;56;1.3;
2020-06-27;2.6;33.1;28.7;25.5;72;57;1.3;
2020-06-28;0;32.4;28.4;26.3;75.5;70;1.3;
2020-06-29;.4;32.1;27.6;25.6;80.8;63;.3;
2020-06-30;4.2;32.1;26.8;23.4;81.8;63;.3;
2020-07-01;2.7;32.3;28.4;25.2;78.5;65;.7;
2020-07-02;0;33.1;28.9;26.8;70.8;56;.7;
2020-07-03;.3;31.1;27.5;26.2;83.3;72;.3;
2020-07-04;0;32.9;28.7;25.8;74.5;61;.3;
2020-07-05;10.3;31.2;27.5;24.8;82.8;76;0;
2020-07-06;6.9;33.5;28.6;24.5;69.3;55;1.3;
2020-07-07;0;32.5;28.2;25.8;83.3;68;.7;
2020-07-08;.5;32.9;27.9;25.3;77.8;64;.7;
2020-07-09;0;33.5;28.7;25.7;69.8;57;1.3;
2020-07-10;17.6;32.8;26.8;23.3;81.3;60;1;
